ID_dest;X_dest;Y_dest
5861344;25.0518356;60.3131355
5861345;25.0563579;60.3132017
5861346;25.0608802;60.3132677
5861347;25.0654026;60.3133337
5861348;25.069925;60.3133994
5861349;25.0744473;60.313465
5861350;25.0789697;60.3135305
5861351;25.0834922;60.3135958
5861352;25.0880146;60.3136609
5861353;25.0925371;60.3137259
5861354;25.0970596;60.3137907
5861355;25.1015821;60.3138554
5861356;25.1061046;60.3139199
5861357;25.1106272;60.3139843
5861358;25.1151498;60.3140485
5861359;25.1196724;60.3141126
5861360;25.124195;60.3141765
5861361;25.1287176;60.3142402
5861362;25.1332403;60.3143038
5861363;25.137763;60.3143673
5861364;25.1422857;60.3144306
5861365;25.1468084;60.3144937
5861366;25.1513311;60.3145567
5861367;25.1558539;60.3146195
5861368;25.1603767;60.3146822
5863090;24.5094989;60.3018308
5863091;24.514018;60.3019155
5863092;24.5185371;60.302
5863093;24.5230562;60.3020843
5863094;24.5275754;60.3021685
5863095;24.5320946;60.3022525
5863096;24.5366138;60.3023364
5863097;24.5411331;60.3024202
5863098;24.5456523;60.3025037
5863099;24.5501716;60.3025872
5863100;24.554691;60.3026704
5863101;24.5592103;60.3027535
5863102;24.5637297;60.3028365
5863103;24.5682491;60.3029193
5863104;24.5727685;60.303002
5863105;24.577288;60.3030845
5863106;24.5818075;60.3031668
5863107;24.586327;60.303249
5863108;24.5908465;60.3033311
5863109;24.5953661;60.303413
5863110;24.5998857;60.3034947
5863111;24.6044053;60.3035763
5863112;24.608925;60.3036577
5863113;24.6134446;60.303739
5863114;24.6179643;60.3038201
5863115;24.6224841;60.303901
5863116;24.6270038;60.3039819
5863117;24.6315236;60.3040625
5863118;24.6360434;60.304143
5863119;24.6405632;60.3042234
5863120;24.6450831;60.3043036
5863121;24.6496029;60.3043836
5863122;24.6541229;60.3044635
5863123;24.6586428;60.3045432
5863124;24.6631627;60.3046228
5863125;24.6676827;60.3047023
5863126;24.6722027;60.3047815
5863127;24.6767228;60.3048607
5863128;24.6812428;60.3049396
5863129;24.6857629;60.3050184
5863130;24.690283;60.3050971
5863131;24.6948031;60.3051756
5863132;24.6993233;60.305254
5863133;24.7038435;60.3053322
5863134;24.7083637;60.3054102
5863135;24.7128839;60.3054881
5863136;24.7174042;60.3055658
5863137;24.7219245;60.3056434
5863138;24.7264448;60.3057209
5863139;24.7309651;60.3057981
5863140;24.7354855;60.3058753
5863141;24.7400058;60.3059522
5863142;24.7445263;60.3060291
5863143;24.7490467;60.3061057
5863144;24.7535671;60.3061822
5863145;24.7580876;60.3062586
5863146;24.7626081;60.3063348
5863147;24.7671287;60.3064108
5863148;24.7716492;60.3064867
5863149;24.7761698;60.3065625
5863150;24.7806904;60.3066381
5863151;24.785211;60.3067135
5863152;24.7897317;60.3067888
5863153;24.7942524;60.3068639
5863154;24.7987731;60.3069389
5863155;24.8032938;60.3070137
5863156;24.8078145;60.3070884
5863157;24.8123353;60.3071629
5863158;24.8168561;60.3072372
5863159;24.8213769;60.3073114
5863160;24.8258978;60.3073855
5863161;24.8304186;60.3074594
5863162;24.8349395;60.3075331
5863163;24.8394604;60.3076067
5863164;24.8439814;60.3076802
5863165;24.8485023;60.3077534
5863166;24.8530233;60.3078266
5863167;24.8575443;60.3078995
5863168;24.8620654;60.3079724
5863169;24.8665864;60.308045
5863170;24.8711075;60.3081175
5863171;24.8756286;60.3081899
5863172;24.8801497;60.3082621
5863173;24.8846709;60.3083342
5863174;24.8891921;60.3084061
5863175;24.8937132;60.3084778
5863176;24.8982345;60.3085494
5863177;24.9027557;60.3086208
5863178;24.907277;60.3086921
5863179;24.9117983;60.3087633
5863180;24.9163196;60.3088342
5863181;24.9208409;60.3089051
5863182;24.9253623;60.3089757
5863183;24.9298836;60.3090462
5863184;24.934405;60.3091166
5863185;24.9389265;60.3091868
5863186;24.9434479;60.3092569
5863187;24.9479694;60.3093268
5863188;24.9524909;60.3093965
5863189;24.9570124;60.3094661
5863190;24.9615339;60.3095355
5863191;24.9660555;60.3096048
5863192;24.970577;60.309674
5863193;24.9750987;60.3097429
5863194;24.9796203;60.3098118
5863195;24.9841419;60.3098804
5863196;24.9886636;60.309949
5863197;24.9931853;60.3100173
5863198;24.997707;60.3100855
5863199;25.0022287;60.3101536
5863200;25.0067505;60.3102215
5863201;25.0112723;60.3102892
5863202;25.0157941;60.3103568
5863203;25.0203159;60.3104243
5863204;25.0248377;60.3104916
5863205;25.0293596;60.3105587
5863206;25.0338815;60.3106257
5863207;25.0384034;60.3106925
5863208;25.0429253;60.3107592
5863209;25.0474473;60.3108257
5863210;25.0519692;60.3108921
5863211;25.0564912;60.3109583
5863212;25.0610132;60.3110243
5863213;25.0655353;60.3110902
5863214;25.0700573;60.311156
5863215;25.0745794;60.3112216
5863216;25.0791015;60.311287
5863217;25.0836236;60.3113523
5863218;25.0881458;60.3114174
5863219;25.0926679;60.3114824
5863220;25.0971901;60.3115472
5863221;25.1017123;60.3116119
5863222;25.1062345;60.3116764
5863223;25.1107568;60.3117408
5863224;25.1152791;60.311805
5863225;25.1198013;60.3118691
5863226;25.1243237;60.311933
5863227;25.128846;60.3119967
5863228;25.1333683;60.3120603
5863229;25.1378907;60.3121238
5863230;25.1424131;60.312187
5863231;25.1469355;60.3122502
5863232;25.1514579;60.3123132
5863233;25.1559804;60.312376
5863234;25.1605028;60.3124387
5863235;25.1650253;60.3125012
5863236;25.1695478;60.3125636
5864955;24.5096696;60.2995882
5864956;24.5141884;60.2996729
5864957;24.5187072;60.2997574
5864958;24.523226;60.2998417
5864959;24.5277449;60.2999259
5864960;24.5322638;60.3000099
5864961;24.5367827;60.3000938
5864962;24.5413016;60.3001775
5864963;24.5458206;60.3002611
5864964;24.5503396;60.3003445
5864965;24.5548586;60.3004278
5864966;24.5593776;60.3005109
5864967;24.5638967;60.3005938
5864968;24.5684158;60.3006766
5864969;24.5729349;60.3007593
5864970;24.5774541;60.3008418
5864971;24.5819733;60.3009241
5864972;24.5864925;60.3010063
5864973;24.5910117;60.3010883
5864974;24.595531;60.3011702
5864975;24.6000502;60.3012519
5864976;24.6045696;60.3013335
5864977;24.6090889;60.3014149
5864978;24.6136083;60.3014962
5864979;24.6181276;60.3015773
5864980;24.6226471;60.3016583
5864981;24.6271665;60.3017391
5864982;24.631686;60.3018197
5864983;24.6362055;60.3019002
5864984;24.640725;60.3019806
5864985;24.6452445;60.3020608
5864986;24.6497641;60.3021408
5864987;24.6542837;60.3022207
5864988;24.6588033;60.3023004
5864989;24.663323;60.30238
5864990;24.6678426;60.3024594
5864991;24.6723623;60.3025387
5864992;24.676882;60.3026178
5864993;24.6814018;60.3026968
5864994;24.6859216;60.3027756
5864995;24.6904414;60.3028542
5864996;24.6949612;60.3029327
5864997;24.699481;60.3030111
5864998;24.7040009;60.3030893
5864999;24.7085208;60.3031673
5865000;24.7130407;60.3032452
5865001;24.7175607;60.3033229
5865002;24.7220807;60.3034005
5865003;24.7266007;60.3034779
5865004;24.7311207;60.3035552
5865005;24.7356407;60.3036323
5865006;24.7401608;60.3037093
5865007;24.7446809;60.3037861
5865008;24.749201;60.3038627
5865009;24.7537212;60.3039392
5865010;24.7582413;60.3040156
5865011;24.7627615;60.3040918
5865012;24.7672818;60.3041678
5865013;24.771802;60.3042437
5865014;24.7763223;60.3043195
5865015;24.7808426;60.304395
5865016;24.7853629;60.3044705
5865017;24.7898832;60.3045457
5865018;24.7944036;60.3046209
5865019;24.798924;60.3046958
5865020;24.8034444;60.3047706
5865021;24.8079648;60.3048453
5865022;24.8124853;60.3049198
5865023;24.8170058;60.3049941
5865024;24.8215263;60.3050683
5865025;24.8260468;60.3051424
5865026;24.8305674;60.3052163
5865027;24.835088;60.30529
5865028;24.8396086;60.3053636
5865029;24.8441292;60.305437
5865030;24.8486499;60.3055103
5865031;24.8531705;60.3055834
5865032;24.8576912;60.3056564
5865033;24.862212;60.3057292
5865034;24.8667327;60.3058019
5865035;24.8712535;60.3058744
5865036;24.8757743;60.3059467
5865037;24.8802951;60.3060189
5865038;24.8848159;60.306091
5865039;24.8893368;60.3061629
5865040;24.8938577;60.3062346
5865041;24.8983786;60.3063062
5865042;24.9028995;60.3063776
5865043;24.9074205;60.3064489
5865044;24.9119415;60.30652
5865045;24.9164625;60.306591
5865046;24.9209835;60.3066618
5865047;24.9255045;60.3067325
5865048;24.9300256;60.306803
5865049;24.9345467;60.3068734
5865050;24.9390678;60.3069436
5865051;24.9435889;60.3070136
5865052;24.9481101;60.3070835
5865053;24.9526313;60.3071532
5865054;24.9571525;60.3072228
5865055;24.9616737;60.3072923
5865056;24.966195;60.3073615
5865057;24.9707162;60.3074307
5865058;24.9752375;60.3074996
5865059;24.9797588;60.3075685
5865060;24.9842802;60.3076371
5865061;24.9888015;60.3077056
5865062;24.9933229;60.307774
5865063;24.9978443;60.3078422
5865064;25.0023657;60.3079102
5865065;25.0068872;60.3079781
5865066;25.0114087;60.3080459
5865067;25.0159301;60.3081135
5865068;25.0204517;60.3081809
5865069;25.0249732;60.3082482
5865070;25.0294947;60.3083153
5865071;25.0340163;60.3083823
5865072;25.0385379;60.3084491
5865073;25.0430595;60.3085158
5865074;25.0475812;60.3085823
5865075;25.0521028;60.3086486
5865076;25.0566245;60.3087148
5865077;25.0611462;60.3087809
5865078;25.065668;60.3088468
5865079;25.0701897;60.3089125
5865080;25.0747115;60.3089781
5865081;25.0792333;60.3090436
5865082;25.0837551;60.3091088
5865083;25.0882769;60.309174
5865084;25.0927988;60.3092389
5865085;25.0973206;60.3093038
5865086;25.1018425;60.3093684
5865087;25.1063644;60.3094329
5865088;25.1108864;60.3094973
5865089;25.1154083;60.3095615
5865090;25.1199303;60.3096256
5865091;25.1244523;60.3096895
5865092;25.1289743;60.3097532
5865093;25.1334964;60.3098168
5865094;25.1380184;60.3098802
5865095;25.1425405;60.3099435
5865096;25.1470626;60.3100066
5865097;25.1515847;60.3100696
5865098;25.1561069;60.3101324
5865099;25.160629;60.3101951
5865100;25.1651512;60.3102576
5865101;25.1696734;60.31032
5865102;25.1741956;60.3103822
5866818;24.5098403;60.2973456
5866819;24.5143588;60.2974303
5866820;24.5188773;60.2975148
5866821;24.5233958;60.2975991
5866822;24.5279143;60.2976833
5866823;24.5324329;60.2977673
5866824;24.5369515;60.2978512
5866825;24.5414702;60.2979349
5866826;24.5459888;60.2980184
5866827;24.5505075;60.2981018
5866828;24.5550262;60.2981851
5866829;24.5595449;60.2982682
5866830;24.5640637;60.2983511
5866831;24.5685825;60.2984339
5866832;24.5731013;60.2985166
5866833;24.5776202;60.2985991
5866834;24.582139;60.2986814
5866835;24.5866579;60.2987636
5866836;24.5911768;60.2988456
5866837;24.5956958;60.2989275
5866838;24.6002148;60.2990092
5866839;24.6047338;60.2990908
5866840;24.6092528;60.2991722
5866841;24.6137718;60.2992534
5866842;24.6182909;60.2993345
5866843;24.62281;60.2994155
5866844;24.6273292;60.2994963
5866845;24.6318483;60.2995769
5866846;24.6363675;60.2996574
5866847;24.6408867;60.2997378
5866848;24.6454059;60.2998179
5866849;24.6499252;60.299898
5866850;24.6544445;60.2999778
5866851;24.6589638;60.3000576
5866852;24.6634831;60.3001371
5866853;24.6680025;60.3002166
5866854;24.6725219;60.3002958
5866855;24.6770413;60.3003749
5866856;24.6815607;60.3004539
5866857;24.6860802;60.3005327
5866858;24.6905997;60.3006113
5866859;24.6951192;60.3006898
5866860;24.6996388;60.3007682
5866861;24.7041583;60.3008463
5866862;24.7086779;60.3009244
5866863;24.7131975;60.3010023
5866864;24.7177172;60.30108
5866865;24.7222368;60.3011576
5866866;24.7267565;60.301235
5866867;24.7312762;60.3013122
5866868;24.735796;60.3013893
5866869;24.7403157;60.3014663
5866870;24.7448355;60.3015431
5866871;24.7493553;60.3016198
5866872;24.7538752;60.3016963
5866873;24.758395;60.3017726
5866874;24.7629149;60.3018488
5866875;24.7674348;60.3019248
5866876;24.7719548;60.3020007
5866877;24.7764747;60.3020764
5866878;24.7809947;60.302152
5866879;24.7855147;60.3022274
5866880;24.7900348;60.3023027
5866881;24.7945548;60.3023778
5866882;24.7990749;60.3024528
5866883;24.803595;60.3025276
5866884;24.8081151;60.3026022
5866885;24.8126353;60.3026767
5866886;24.8171555;60.3027511
5866887;24.8216757;60.3028253
5866888;24.8261959;60.3028993
5866889;24.8307161;60.3029732
5866890;24.8352364;60.3030469
5866891;24.8397567;60.3031205
5866892;24.844277;60.3031939
5866893;24.8487974;60.3032672
5866894;24.8533177;60.3033403
5866895;24.8578381;60.3034133
5866896;24.8623586;60.3034861
5866897;24.866879;60.3035587
5866898;24.8713994;60.3036312
5866899;24.8759199;60.3037036
5866900;24.8804404;60.3037758
5866901;24.884961;60.3038478
5866902;24.8894815;60.3039197
5866903;24.8940021;60.3039914
5866904;24.8985227;60.304063
5866905;24.9030433;60.3041344
5866906;24.907564;60.3042057
5866907;24.9120846;60.3042768
5866908;24.9166053;60.3043478
5866909;24.921126;60.3044186
5866910;24.9256468;60.3044892
5866911;24.9301675;60.3045597
5866912;24.9346883;60.3046301
5866913;24.9392091;60.3047003
5866914;24.9437299;60.3047703
5866915;24.9482508;60.3048402
5866916;24.9527717;60.30491
5866917;24.9572926;60.3049795
5866918;24.9618135;60.305049
5866919;24.9663344;60.3051182
5866920;24.9708554;60.3051874
5866921;24.9753764;60.3052563
5866922;24.9798974;60.3053251
5866923;24.9844184;60.3053938
5866924;24.9889394;60.3054623
5866925;24.9934605;60.3055307
5866926;24.9979816;60.3055988
5866927;25.0025027;60.3056669
5866928;25.0070239;60.3057348
5866929;25.011545;60.3058025
5866930;25.0160662;60.3058701
5866931;25.0205874;60.3059375
5866932;25.0251086;60.3060048
5866933;25.0296299;60.3060719
5866934;25.0341511;60.3061389
5866935;25.0386724;60.3062057
5866936;25.0431937;60.3062724
5866937;25.0477151;60.3063389
5866938;25.0522364;60.3064052
5866939;25.0567578;60.3064714
5866940;25.0612792;60.3065375
5866941;25.0658006;60.3066034
5866942;25.070322;60.3066691
5866943;25.0748435;60.3067347
5866944;25.079365;60.3068001
5866945;25.0838865;60.3068654
5866946;25.088408;60.3069305
5866947;25.0929295;60.3069955
5866948;25.0974511;60.3070603
5866949;25.1019727;60.307125
5866950;25.1064943;60.3071895
5866951;25.1110159;60.3072538
5866952;25.1155376;60.307318
5866953;25.1200592;60.3073821
5866954;25.1245809;60.307446
5866955;25.1291026;60.3075097
5866956;25.1336244;60.3075733
5866957;25.1381461;60.3076367
5866958;25.1426679;60.3077
5866959;25.1471897;60.3077631
5866960;25.1517115;60.3078261
5866961;25.1562333;60.3078889
5866962;25.1607552;60.3079516
5866963;25.165277;60.3080141
5866964;25.1697989;60.3080764
5866965;25.1743208;60.3081386
5868680;24.510011;60.295103
5868681;24.5145291;60.2951877
5868682;24.5190473;60.2952721
5868683;24.5235655;60.2953565
5868684;24.5280838;60.2954406
5868685;24.5326021;60.2955247
5868686;24.5371203;60.2956085
5868687;24.5416387;60.2956922
5868688;24.546157;60.2957758
5868689;24.5506754;60.2958592
5868690;24.5551938;60.2959424
5868691;24.5597122;60.2960255
5868692;24.5642307;60.2961085
5868693;24.5687491;60.2961912
5868694;24.5732677;60.2962739
5868695;24.5777862;60.2963564
5868696;24.5823048;60.2964387
5868697;24.5868233;60.2965209
5868698;24.591342;60.2966029
5868699;24.5958606;60.2966847
5868700;24.6003793;60.2967665
5868701;24.6048979;60.296848
5868702;24.6094167;60.2969294
5868703;24.6139354;60.2970107
5868704;24.6184542;60.2970918
5868705;24.622973;60.2971727
5868706;24.6274918;60.2972535
5868707;24.6320106;60.2973341
5868708;24.6365295;60.2974146
5868709;24.6410484;60.2974949
5868710;24.6455673;60.2975751
5868711;24.6500863;60.2976551
5868712;24.6546053;60.297735
5868713;24.6591243;60.2978147
5868714;24.6636433;60.2978943
5868715;24.6681624;60.2979737
5868716;24.6726814;60.298053
5868717;24.6772005;60.2981321
5868718;24.6817197;60.298211
5868719;24.6862388;60.2982898
5868720;24.690758;60.2983684
5868721;24.6952772;60.2984469
5868722;24.6997964;60.2985253
5868723;24.7043157;60.2986034
5868724;24.708835;60.2986815
5868725;24.7133543;60.2987593
5868726;24.7178736;60.298837
5868727;24.722393;60.2989146
5868728;24.7269124;60.298992
5868729;24.7314318;60.2990693
5868730;24.7359512;60.2991464
5868731;24.7404706;60.2992233
5868732;24.7449901;60.2993001
5868733;24.7495096;60.2993768
5868734;24.7540292;60.2994533
5868735;24.7585487;60.2995296
5868736;24.7630683;60.2996058
5868737;24.7675879;60.2996818
5868738;24.7721075;60.2997577
5868739;24.7766272;60.2998334
5868740;24.7811468;60.299909
5868741;24.7856665;60.2999844
5868742;24.7901863;60.3000596
5868743;24.794706;60.3001348
5868744;24.7992258;60.3002097
5868745;24.8037456;60.3002845
5868746;24.8082654;60.3003592
5868747;24.8127853;60.3004336
5868748;24.8173051;60.300508
5868749;24.821825;60.3005822
5868750;24.8263449;60.3006562
5868751;24.8308649;60.3007301
5868752;24.8353848;60.3008038
5868753;24.8399048;60.3008774
5868754;24.8444248;60.3009508
5868755;24.8489449;60.3010241
5868756;24.8534649;60.3010972
5868757;24.857985;60.3011701
5868758;24.8625051;60.3012429
5868759;24.8670252;60.3013156
5868760;24.8715454;60.3013881
5868761;24.8760656;60.3014604
5868762;24.8805858;60.3015326
5868763;24.885106;60.3016046
5868764;24.8896262;60.3016765
5868765;24.8941465;60.3017482
5868766;24.8986668;60.3018198
5868767;24.9031871;60.3018912
5868768;24.9077074;60.3019625
5868769;24.9122278;60.3020336
5868770;24.9167482;60.3021046
5868771;24.9212686;60.3021754
5868772;24.925789;60.302246
5868773;24.9303095;60.3023165
5868774;24.9348299;60.3023868
5868775;24.9393504;60.302457
5868776;24.9438709;60.3025271
5868777;24.9483915;60.302597
5868778;24.952912;60.3026667
5868779;24.9574326;60.3027363
5868780;24.9619532;60.3028057
5868781;24.9664739;60.3028749
5868782;24.9709945;60.3029441
5868783;24.9755152;60.303013
5868784;24.9800359;60.3030818
5868785;24.9845566;60.3031505
5868786;24.9890773;60.303219
5868787;24.9935981;60.3032873
5868788;24.9981189;60.3033555
5868789;25.0026397;60.3034235
5868790;25.0071605;60.3034914
5868791;25.0116814;60.3035592
5868792;25.0162022;60.3036267
5868793;25.0207231;60.3036942
5868794;25.025244;60.3037614
5868795;25.029765;60.3038285
5868796;25.0342859;60.3038955
5868797;25.0388069;60.3039623
5868798;25.0433279;60.304029
5868799;25.0478489;60.3040955
5868800;25.05237;60.3041618
5868801;25.056891;60.304228
5868802;25.0614121;60.304294
5868803;25.0659332;60.3043599
5868804;25.0704544;60.3044257
5868805;25.0749755;60.3044912
5868806;25.0794967;60.3045567
5868807;25.0840179;60.3046219
5868808;25.0885391;60.304687
5868809;25.0930603;60.304752
5868810;25.0975816;60.3048168
5868811;25.1021029;60.3048815
5868812;25.1066241;60.304946
5868813;25.1111455;60.3050103
5868814;25.1156668;60.3050745
5868815;25.1201882;60.3051386
5868816;25.1247095;60.3052024
5868817;25.1292309;60.3052662
5868818;25.1337524;60.3053298
5868819;25.1382738;60.3053932
5868820;25.1427953;60.3054565
5868821;25.1473167;60.3055196
5868822;25.1518382;60.3055825
5868823;25.1563598;60.3056453
5868824;25.1608813;60.305708
5868825;25.1654029;60.3057705
5868826;25.1699244;60.3058329
5868827;25.174446;60.3058951
5868828;25.1789677;60.3059571
5870541;24.5101816;60.2928604
5870542;24.5146995;60.2929451
5870543;24.5192174;60.2930295
5870544;24.5237353;60.2931139
5870545;24.5282532;60.293198
5870546;24.5327711;60.293282
5870547;24.5372891;60.2933659
5870548;24.5418071;60.2934496
5870549;24.5463252;60.2935331
5870550;24.5508432;60.2936165
